League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
LaLiga ,17/18 ,2 ,Espanyol ,Leganés ,0 ,1 ,59% ,41% ,15 ,12 ,2 ,8 ,9 ,3 ,4 ,1 ,9 ,1 ,0 ,4 ,10 ,14 ,3 ,3 ,null ,null ,2 ,1 ,2 ,0 ,null ,null ,0 ,1 ,9 ,8 ,6 ,4 ,7 ,1 ,496 ,355 ,376 (76%) ,247 (70%) ,null ,null ,null ,null ,null ,null ,186 ,160 ,54 ,60 ,16 ,23 ,null ,null ,null ,null ,null ,null ,57% ,43% ,4 ,10 ,0 ,7 ,3 ,2 ,1 ,1 ,2 ,1 ,0 ,1 ,0 ,0 ,null ,null ,0 ,1 ,0 ,0 ,null ,null ,0 ,0 ,3 ,7 ,1 ,3 ,6 ,0 ,257 ,199 ,193 (75%) ,144 (72%) ,null ,null ,null ,null ,null ,null ,28 ,25 ,11 ,8 ,null ,null ,null ,null ,null ,null ,62% ,38% ,11 ,2 ,2 ,1 ,6 ,1 ,3 ,0 ,7 ,0 ,0 ,3 ,3 ,3 ,null ,null ,2 ,0 ,2 ,0 ,null ,null ,0 ,1 ,6 ,1 ,5 ,1 ,1 ,1 ,239 ,156 ,183 (77%) ,103 (66%) ,null ,null ,null ,null ,null ,null ,26 ,35 ,5 ,15 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,2 ,Getafe ,Sevilla ,0 ,1 ,43% ,57% ,15 ,6 ,3 ,3 ,8 ,3 ,4 ,0 ,7 ,5 ,3 ,3 ,20 ,10 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,8 ,5 ,7 ,1 ,2 ,3 ,356 ,478 ,234 (66%) ,371 (78%) ,null ,null ,null ,null ,null ,null ,193 ,172 ,48 ,68 ,14 ,11 ,null ,null ,null ,null ,null ,null ,40% ,60% ,7 ,2 ,2 ,1 ,3 ,1 ,2 ,0 ,4 ,2 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,3 ,1 ,4 ,1 ,1 ,2 ,177 ,276 ,113 (64%) ,218 (79%) ,null ,null ,null ,null ,null ,null ,23 ,33 ,8 ,7 ,null ,null ,null ,null ,null ,null ,47% ,53% ,8 ,4 ,1 ,2 ,5 ,2 ,2 ,0 ,3 ,3 ,2 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,5 ,4 ,3 ,0 ,1 ,1 ,179 ,202 ,121 (68%) ,153 (76%) ,null ,null ,null ,null ,null ,null ,25 ,35 ,6 ,4 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,2 ,Real Madrid ,Valencia ,2 ,2 ,65% ,35% ,22 ,7 ,6 ,3 ,12 ,2 ,4 ,2 ,13 ,4 ,3 ,3 ,12 ,12 ,3 ,5 ,null ,null ,null ,null ,null ,null ,1 ,0 ,1 ,1 ,16 ,3 ,6 ,4 ,1 ,4 ,565 ,299 ,512 (91%) ,234 (78%) ,null ,null ,null ,null ,null ,null ,109 ,110 ,45 ,46 ,8 ,15 ,null ,null ,null ,null ,null ,null ,65% ,35% ,7 ,2 ,2 ,1 ,4 ,0 ,1 ,1 ,7 ,2 ,2 ,3 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,1 ,0 ,5 ,1 ,2 ,1 ,0 ,1 ,321 ,167 ,297 (93%) ,135 (81%) ,null ,null ,null ,null ,null ,null ,16 ,20 ,1 ,5 ,null ,null ,null ,null ,null ,null ,65% ,35% ,15 ,5 ,4 ,2 ,8 ,2 ,3 ,1 ,6 ,2 ,1 ,0 ,3 ,5 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,11 ,2 ,4 ,3 ,1 ,3 ,244 ,132 ,215 (88%) ,99 (75%) ,null ,null ,null ,null ,null ,null ,29 ,26 ,7 ,10 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,3 ,Leganés ,Getafe ,1 ,2 ,61% ,39% ,11 ,10 ,7 ,2 ,4 ,5 ,0 ,3 ,2 ,4 ,0 ,2 ,14 ,20 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,9 ,6 ,2 ,4 ,0 ,6 ,449 ,285 ,330 (73%) ,166 (58%) ,null ,null ,null ,null ,null ,null ,183 ,165 ,64 ,47 ,17 ,13 ,null ,null ,null ,null ,null ,null ,63% ,37% ,4 ,6 ,2 ,1 ,2 ,4 ,0 ,1 ,1 ,3 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,2 ,4 ,2 ,2 ,0 ,2 ,247 ,141 ,188 (76%) ,80 (57%) ,null ,null ,null ,null ,null ,null ,29 ,21 ,8 ,5 ,null ,null ,null ,null ,null ,null ,59% ,41% ,7 ,4 ,5 ,1 ,2 ,1 ,0 ,2 ,1 ,1 ,0 ,1 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,7 ,2 ,0 ,2 ,0 ,4 ,202 ,144 ,142 (70%) ,86 (60%) ,null ,null ,null ,null ,null ,null ,35 ,26 ,9 ,8 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,3 ,Real Madrid ,Levante ,1 ,1 ,68% ,32% ,18 ,5 ,10 ,2 ,7 ,1 ,1 ,2 ,13 ,3 ,3 ,1 ,9 ,16 ,2 ,2 ,1 ,0 ,null ,null ,null ,null ,1 ,0 ,null ,null ,12 ,2 ,6 ,3 ,1 ,9 ,591 ,278 ,516 (87%) ,197 (71%) ,null ,null ,null ,null ,null ,null ,138 ,119 ,49 ,41 ,15 ,11 ,null ,null ,null ,null ,null ,null ,66% ,34% ,8 ,3 ,5 ,1 ,2 ,1 ,1 ,1 ,6 ,1 ,2 ,0 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,null ,null ,6 ,2 ,2 ,1 ,0 ,4 ,310 ,159 ,270 (87%) ,120 (75%) ,null ,null ,null ,null ,null ,null ,22 ,27 ,4 ,6 ,null ,null ,null ,null ,null ,null ,70% ,30% ,10 ,2 ,5 ,1 ,5 ,0 ,0 ,1 ,7 ,2 ,1 ,1 ,2 ,1 ,1 ,0 ,null ,null ,null ,null ,1 ,0 ,null ,null ,6 ,0 ,4 ,2 ,1 ,5 ,281 ,119 ,246 (88%) ,77 (65%) ,null ,null ,null ,null ,null ,null ,27 ,14 ,11 ,5 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,3 ,Valencia ,Atlético Madrid ,0 ,0 ,49% ,51% ,11 ,13 ,0 ,4 ,5 ,6 ,6 ,3 ,4 ,3 ,null ,null ,16 ,14 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,5 ,6 ,8 ,4 ,0 ,461 ,491 ,377 (82%) ,405 (82%) ,null ,null ,null ,null ,null ,null ,142 ,152 ,62 ,58 ,12 ,12 ,null ,null ,null ,null ,null ,null ,53% ,47% ,6 ,4 ,0 ,1 ,3 ,3 ,3 ,0 ,2 ,1 ,null ,null ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,2 ,2 ,2 ,1 ,0 ,252 ,227 ,214 (85%) ,188 (83%) ,null ,null ,null ,null ,null ,null ,28 ,30 ,4 ,5 ,null ,null ,null ,null ,null ,null ,44% ,56% ,5 ,9 ,0 ,3 ,2 ,3 ,3 ,3 ,2 ,2 ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,3 ,4 ,6 ,3 ,0 ,209 ,264 ,163 (78%) ,217 (82%) ,null ,null ,null ,null ,null ,null ,34 ,28 ,8 ,7 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,3 ,Sevilla ,Eibar ,3 ,0 ,59% ,41% ,12 ,7 ,6 ,2 ,5 ,2 ,1 ,3 ,6 ,5 ,4 ,2 ,14 ,18 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,10 ,5 ,2 ,2 ,1 ,3 ,527 ,347 ,419 (80%) ,233 (67%) ,null ,null ,null ,null ,null ,null ,175 ,172 ,55 ,56 ,16 ,19 ,null ,null ,null ,null ,null ,null ,66% ,34% ,6 ,1 ,3 ,1 ,3 ,0 ,0 ,0 ,5 ,2 ,3 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,6 ,0 ,0 ,1 ,1 ,3 ,288 ,144 ,229 (80%) ,85 (59%) ,null ,null ,null ,null ,null ,null ,41 ,20 ,14 ,8 ,null ,null ,null ,null ,null ,null ,53% ,47% ,6 ,6 ,3 ,1 ,2 ,2 ,1 ,3 ,1 ,3 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,4 ,5 ,2 ,1 ,0 ,0 ,239 ,203 ,190 (79%) ,148 (73%) ,null ,null ,null ,null ,null ,null ,14 ,36 ,2 ,11 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,3 ,Barcelona ,Espanyol ,5 ,0 ,76% ,24% ,20 ,9 ,9 ,1 ,6 ,5 ,5 ,3 ,8 ,7 ,3 ,1 ,11 ,18 ,1 ,5 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,16 ,5 ,4 ,4 ,1 ,4 ,729 ,206 ,651 (89%) ,133 (65%) ,null ,null ,null ,null ,null ,null ,132 ,114 ,51 ,42 ,11 ,5 ,null ,null ,null ,null ,null ,null ,75% ,25% ,10 ,3 ,5 ,0 ,3 ,3 ,2 ,0 ,5 ,2 ,0 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,8 ,2 ,2 ,1 ,0 ,3 ,371 ,113 ,325 (88%) ,68 (60%) ,null ,null ,null ,null ,null ,null ,19 ,24 ,4 ,4 ,null ,null ,null ,null ,null ,null ,77% ,23% ,10 ,6 ,4 ,1 ,3 ,2 ,3 ,3 ,3 ,5 ,3 ,0 ,0 ,4 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,8 ,3 ,2 ,3 ,1 ,1 ,358 ,93 ,326 (91%) ,65 (70%) ,null ,null ,null ,null ,null ,null ,32 ,18 ,7 ,1 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,3 ,Deportivo La Coruña ,Real Sociedad ,2 ,4 ,42% ,58% ,11 ,15 ,4 ,4 ,4 ,7 ,3 ,4 ,5 ,7 ,1 ,1 ,18 ,14 ,1 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,7 ,12 ,4 ,3 ,0 ,2 ,333 ,456 ,243 (73%) ,372 (82%) ,null ,null ,null ,null ,null ,null ,143 ,134 ,52 ,59 ,17 ,17 ,null ,null ,null ,null ,null ,null ,53% ,47% ,6 ,5 ,2 ,2 ,2 ,2 ,2 ,1 ,3 ,4 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,4 ,3 ,2 ,2 ,0 ,1 ,209 ,190 ,162 (78%) ,147 (77%) ,null ,null ,null ,null ,null ,null ,28 ,29 ,9 ,9 ,null ,null ,null ,null ,null ,null ,31% ,69% ,5 ,10 ,2 ,2 ,2 ,5 ,1 ,3 ,2 ,3 ,0 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,3 ,9 ,2 ,1 ,0 ,1 ,124 ,266 ,81 (65%) ,225 (85%) ,null ,null ,null ,null ,null ,null ,24 ,30 ,8 ,8 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,3 ,Athletic Bilbao ,Girona ,2 ,0 ,48% ,52% ,7 ,12 ,4 ,7 ,2 ,3 ,1 ,2 ,6 ,4 ,0 ,2 ,19 ,18 ,4 ,6 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,7 ,4 ,0 ,8 ,7 ,3 ,370 ,386 ,280 (76%) ,299 (77%) ,null ,null ,null ,null ,null ,null ,140 ,141 ,54 ,56 ,15 ,11 ,null ,null ,null ,null ,null ,null ,51% ,49% ,1 ,5 ,1 ,2 ,0 ,2 ,0 ,1 ,2 ,2 ,0 ,0 ,1 ,3 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,1 ,1 ,0 ,4 ,2 ,1 ,208 ,194 ,167 (80%) ,147 (76%) ,null ,null ,null ,null ,null ,null ,27 ,35 ,9 ,5 ,null ,null ,null ,null ,null ,null ,45% ,55% ,6 ,7 ,3 ,5 ,2 ,1 ,1 ,1 ,4 ,2 ,0 ,2 ,3 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,6 ,3 ,0 ,4 ,5 ,2 ,162 ,192 ,113 (70%) ,152 (79%) ,null ,null ,null ,null ,null ,null ,27 ,21 ,6 ,6 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,3 ,Celta Vigo ,Deportivo Alavés ,1 ,0 ,66% ,34% ,20 ,5 ,3 ,3 ,10 ,2 ,7 ,0 ,9 ,4 ,4 ,2 ,17 ,17 ,4 ,4 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,13 ,4 ,7 ,1 ,3 ,2 ,550 ,277 ,472 (86%) ,193 (70%) ,null ,null ,null ,null ,null ,null ,125 ,126 ,60 ,49 ,20 ,15 ,null ,null ,null ,null ,null ,null ,69% ,31% ,14 ,3 ,2 ,3 ,7 ,0 ,5 ,0 ,6 ,2 ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,10 ,2 ,4 ,1 ,3 ,1 ,301 ,134 ,262 (87%) ,87 (65%) ,null ,null ,null ,null ,null ,null ,32 ,24 ,10 ,7 ,null ,null ,null ,null ,null ,null ,63% ,37% ,6 ,2 ,1 ,0 ,3 ,2 ,2 ,0 ,3 ,2 ,2 ,2 ,3 ,4 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,3 ,2 ,3 ,0 ,0 ,1 ,249 ,143 ,210 (84%) ,106 (74%) ,null ,null ,null ,null ,null ,null ,28 ,25 ,10 ,8 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,3 ,Villarreal ,Real Betis ,3 ,1 ,47% ,53% ,14 ,8 ,7 ,3 ,5 ,1 ,2 ,4 ,4 ,3 ,2 ,1 ,9 ,9 ,3 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,11 ,3 ,3 ,5 ,2 ,4 ,453 ,494 ,393 (87%) ,423 (86%) ,null ,null ,null ,null ,null ,null ,108 ,111 ,35 ,38 ,10 ,9 ,null ,null ,null ,null ,null ,null ,57% ,43% ,9 ,3 ,4 ,1 ,4 ,0 ,1 ,2 ,3 ,2 ,1 ,1 ,2 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,7 ,1 ,2 ,2 ,0 ,3 ,258 ,190 ,225 (87%) ,161 (85%) ,null ,null ,null ,null ,null ,null ,15 ,15 ,6 ,5 ,null ,null ,null ,null ,null ,null ,38% ,62% ,5 ,5 ,3 ,2 ,1 ,1 ,1 ,2 ,1 ,1 ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,4 ,2 ,1 ,3 ,2 ,1 ,195 ,304 ,168 (86%) ,262 (86%) ,null ,null ,null ,null ,null ,null ,20 ,23 ,4 ,4 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,3 ,Málaga ,Las Palmas ,1 ,3 ,49% ,51% ,14 ,10 ,6 ,8 ,6 ,2 ,2 ,0 ,3 ,2 ,3 ,2 ,22 ,11 ,4 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,7 ,8 ,7 ,2 ,5 ,5 ,394 ,432 ,308 (78%) ,333 (77%) ,null ,null ,null ,null ,null ,null ,143 ,141 ,51 ,66 ,18 ,17 ,null ,null ,null ,null ,null ,null ,48% ,52% ,4 ,3 ,2 ,1 ,2 ,2 ,0 ,0 ,3 ,1 ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,3 ,2 ,1 ,1 ,0 ,2 ,213 ,237 ,167 (78%) ,188 (79%) ,null ,null ,null ,null ,null ,null ,22 ,37 ,9 ,10 ,null ,null ,null ,null ,null ,null ,50% ,50% ,10 ,7 ,4 ,7 ,4 ,0 ,2 ,0 ,0 ,1 ,1 ,2 ,3 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,4 ,6 ,6 ,1 ,5 ,3 ,181 ,195 ,141 (78%) ,145 (74%) ,null ,null ,null ,null ,null ,null ,29 ,29 ,9 ,7 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,4 ,Eibar ,Leganés ,1 ,0 ,57% ,43% ,10 ,5 ,4 ,2 ,4 ,1 ,2 ,2 ,8 ,1 ,5 ,5 ,15 ,20 ,2 ,5 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,3 ,6 ,2 ,2 ,3 ,361 ,281 ,236 (65%) ,146 (52%) ,null ,null ,null ,null ,null ,null ,199 ,205 ,73 ,67 ,24 ,29 ,null ,null ,null ,null ,null ,null ,55% ,45% ,4 ,4 ,1 ,2 ,3 ,1 ,0 ,1 ,2 ,1 ,2 ,4 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,2 ,2 ,2 ,2 ,1 ,184 ,154 ,118 (64%) ,85 (55%) ,null ,null ,null ,null ,null ,null ,32 ,34 ,10 ,13 ,null ,null ,null ,null ,null ,null ,59% ,41% ,6 ,1 ,3 ,0 ,1 ,0 ,2 ,1 ,6 ,0 ,3 ,1 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,1 ,4 ,0 ,0 ,2 ,177 ,127 ,118 (67%) ,61 (48%) ,null ,null ,null ,null ,null ,null ,41 ,33 ,14 ,16 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,4 ,Levante ,Valencia ,1 ,1 ,46% ,54% ,9 ,13 ,2 ,5 ,2 ,6 ,5 ,2 ,1 ,3 ,2 ,6 ,21 ,11 ,2 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,5 ,7 ,4 ,6 ,4 ,1 ,370 ,434 ,273 (74%) ,343 (79%) ,null ,null ,null ,null ,null ,null ,157 ,139 ,50 ,71 ,14 ,18 ,null ,null ,null ,null ,null ,null ,51% ,49% ,6 ,5 ,2 ,3 ,2 ,2 ,2 ,0 ,1 ,0 ,1 ,2 ,2 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,3 ,4 ,3 ,1 ,2 ,1 ,206 ,201 ,150 (73%) ,155 (77%) ,null ,null ,null ,null ,null ,null ,24 ,36 ,7 ,10 ,null ,null ,null ,null ,null ,null ,41% ,59% ,3 ,8 ,0 ,2 ,0 ,4 ,3 ,2 ,0 ,3 ,1 ,4 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,2 ,3 ,1 ,5 ,2 ,0 ,164 ,233 ,123 (75%) ,188 (81%) ,null ,null ,null ,null ,null ,null ,26 ,35 ,7 ,8 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,4 ,Getafe ,Barcelona ,1 ,2 ,29% ,71% ,13 ,7 ,4 ,5 ,7 ,1 ,2 ,1 ,3 ,4 ,4 ,5 ,15 ,14 ,2 ,4 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,5 ,3 ,8 ,4 ,3 ,3 ,272 ,658 ,187 (69%) ,593 (90%) ,null ,null ,null ,null ,null ,null ,129 ,134 ,56 ,52 ,11 ,4 ,null ,null ,null ,null ,null ,null ,26% ,74% ,8 ,3 ,3 ,2 ,3 ,1 ,2 ,0 ,0 ,2 ,2 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,3 ,1 ,5 ,2 ,2 ,2 ,133 ,382 ,96 (72%) ,355 (93%) ,null ,null ,null ,null ,null ,null ,30 ,24 ,7 ,2 ,null ,null ,null ,null ,null ,null ,34% ,66% ,5 ,4 ,1 ,3 ,4 ,0 ,0 ,1 ,3 ,2 ,2 ,4 ,1 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,2 ,2 ,3 ,2 ,1 ,1 ,139 ,276 ,91 (65%) ,238 (86%) ,null ,null ,null ,null ,null ,null ,26 ,28 ,4 ,2 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,4 ,Real Betis ,Deportivo La Coruña ,2 ,1 ,61% ,39% ,17 ,12 ,7 ,3 ,5 ,5 ,5 ,4 ,6 ,4 ,1 ,4 ,13 ,19 ,2 ,3 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,12 ,4 ,5 ,8 ,2 ,5 ,473 ,294 ,398 (84%) ,223 (76%) ,null ,null ,null ,null ,null ,null ,129 ,123 ,60 ,39 ,15 ,12 ,null ,null ,null ,null ,null ,null ,61% ,39% ,10 ,5 ,4 ,2 ,4 ,2 ,2 ,1 ,2 ,1 ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,7 ,0 ,3 ,5 ,1 ,3 ,248 ,160 ,210 (85%) ,121 (76%) ,null ,null ,null ,null ,null ,null ,34 ,17 ,6 ,5 ,null ,null ,null ,null ,null ,null ,62% ,38% ,7 ,7 ,3 ,1 ,1 ,3 ,3 ,3 ,4 ,3 ,1 ,2 ,2 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,5 ,4 ,2 ,3 ,1 ,2 ,225 ,134 ,188 (84%) ,102 (76%) ,null ,null ,null ,null ,null ,null ,26 ,22 ,9 ,7 ,null ,null ,null ,null ,null ,null ,
