League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,17/18 ,34 ,Liverpool ,Bournemouth ,3 ,0 ,61% ,39% ,20 ,6 ,7 ,1 ,10 ,2 ,3 ,3 ,7 ,5 ,4 ,4 ,9 ,9 ,1 ,1 ,null ,null ,2 ,0 ,1 ,0 ,null ,null ,1 ,0 ,11 ,5 ,9 ,1 ,1 ,3 ,619 ,375 ,535 (86%) ,290 (77%) ,null ,null ,null ,null ,null ,null ,138 ,150 ,58 ,38 ,11 ,11 ,null ,null ,null ,null ,null ,null ,67% ,33% ,10 ,1 ,3 ,0 ,5 ,1 ,2 ,0 ,6 ,2 ,1 ,2 ,0 ,1 ,null ,null ,2 ,0 ,1 ,0 ,null ,null ,0 ,0 ,6 ,0 ,4 ,1 ,0 ,2 ,340 ,171 ,298 (88%) ,131 (77%) ,null ,null ,null ,null ,null ,null ,32 ,20 ,6 ,7 ,null ,null ,null ,null ,null ,null ,56% ,44% ,10 ,5 ,4 ,1 ,5 ,1 ,1 ,3 ,1 ,3 ,3 ,2 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,1 ,0 ,5 ,5 ,5 ,0 ,1 ,1 ,279 ,204 ,237 (85%) ,159 (78%) ,null ,null ,null ,null ,null ,null ,26 ,18 ,5 ,4 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,34 ,Tottenham ,Manchester City ,1 ,3 ,48% ,52% ,8 ,17 ,3 ,6 ,1 ,5 ,4 ,6 ,5 ,7 ,5 ,1 ,11 ,12 ,3 ,4 ,null ,null ,0 ,4 ,0 ,1 ,0 ,1 ,null ,null ,4 ,10 ,4 ,7 ,3 ,2 ,464 ,511 ,371 (80%) ,426 (83%) ,null ,null ,null ,null ,null ,null ,148 ,137 ,67 ,51 ,9 ,14 ,null ,null ,null ,null ,null ,null ,44% ,56% ,4 ,9 ,1 ,3 ,1 ,4 ,2 ,2 ,2 ,4 ,1 ,1 ,2 ,2 ,null ,null ,0 ,2 ,0 ,0 ,0 ,1 ,null ,null ,3 ,4 ,1 ,5 ,1 ,0 ,206 ,259 ,155 (75%) ,213 (82%) ,null ,null ,null ,null ,null ,null ,38 ,25 ,6 ,9 ,null ,null ,null ,null ,null ,null ,51% ,49% ,4 ,8 ,2 ,3 ,0 ,1 ,2 ,4 ,3 ,3 ,4 ,0 ,1 ,2 ,null ,null ,0 ,2 ,0 ,1 ,0 ,0 ,null ,null ,1 ,6 ,3 ,2 ,2 ,2 ,258 ,252 ,216 (84%) ,213 (85%) ,null ,null ,null ,null ,null ,null ,29 ,26 ,3 ,5 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,34 ,Newcastle United ,Arsenal ,2 ,1 ,28% ,72% ,8 ,15 ,4 ,3 ,2 ,8 ,2 ,4 ,2 ,5 ,1 ,2 ,11 ,9 ,1 ,0 ,null ,null ,1 ,2 ,0 ,1 ,1 ,0 ,1 ,0 ,6 ,8 ,2 ,7 ,2 ,2 ,274 ,695 ,173 (63%) ,590 (85%) ,null ,null ,null ,null ,null ,null ,151 ,168 ,57 ,65 ,21 ,20 ,null ,null ,null ,null ,null ,null ,28% ,72% ,3 ,10 ,3 ,3 ,0 ,5 ,0 ,2 ,2 ,3 ,1 ,1 ,0 ,0 ,null ,null ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,2 ,6 ,1 ,4 ,2 ,2 ,125 ,323 ,80 (64%) ,283 (88%) ,null ,null ,null ,null ,null ,null ,28 ,36 ,7 ,11 ,null ,null ,null ,null ,null ,null ,27% ,73% ,5 ,5 ,1 ,0 ,2 ,3 ,2 ,2 ,0 ,2 ,0 ,1 ,1 ,0 ,null ,null ,1 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,4 ,2 ,1 ,3 ,0 ,0 ,149 ,372 ,93 (62%) ,307 (83%) ,null ,null ,null ,null ,null ,null ,29 ,29 ,14 ,9 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,34 ,Manchester United ,West Bromwich Albion ,0 ,1 ,70% ,30% ,14 ,10 ,4 ,4 ,6 ,4 ,4 ,2 ,4 ,4 ,4 ,1 ,8 ,13 ,1 ,1 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,6 ,6 ,8 ,4 ,3 ,4 ,742 ,312 ,658 (89%) ,218 (70%) ,null ,null ,null ,null ,null ,null ,139 ,131 ,57 ,39 ,15 ,14 ,null ,null ,null ,null ,null ,null ,67% ,33% ,6 ,5 ,2 ,2 ,2 ,2 ,2 ,1 ,1 ,1 ,3 ,1 ,1 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,3 ,5 ,2 ,2 ,2 ,389 ,185 ,356 (92%) ,130 (70%) ,null ,null ,null ,null ,null ,null ,28 ,19 ,5 ,6 ,null ,null ,null ,null ,null ,null ,73% ,27% ,8 ,5 ,2 ,2 ,4 ,2 ,2 ,1 ,3 ,3 ,1 ,0 ,0 ,1 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,5 ,3 ,3 ,2 ,1 ,2 ,353 ,127 ,302 (86%) ,88 (69%) ,null ,null ,null ,null ,null ,null ,29 ,20 ,10 ,8 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,34 ,West Ham United ,Stoke City ,1 ,1 ,62% ,38% ,18 ,11 ,6 ,7 ,3 ,1 ,9 ,3 ,10 ,1 ,5 ,3 ,15 ,21 ,2 ,3 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,4 ,7 ,14 ,4 ,5 ,5 ,466 ,287 ,373 (80%) ,198 (69%) ,null ,null ,null ,null ,null ,null ,172 ,130 ,72 ,70 ,27 ,34 ,null ,null ,null ,null ,null ,null ,62% ,38% ,6 ,5 ,3 ,4 ,2 ,0 ,1 ,1 ,4 ,0 ,3 ,1 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,2 ,3 ,4 ,2 ,4 ,3 ,247 ,153 ,197 (80%) ,98 (64%) ,null ,null ,null ,null ,null ,null ,33 ,42 ,16 ,21 ,null ,null ,null ,null ,null ,null ,62% ,38% ,12 ,6 ,3 ,3 ,1 ,1 ,8 ,2 ,6 ,1 ,2 ,2 ,2 ,3 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,2 ,4 ,10 ,2 ,1 ,2 ,219 ,134 ,176 (80%) ,100 (75%) ,null ,null ,null ,null ,null ,null ,39 ,28 ,11 ,13 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,35 ,Brighton & Hove Albion ,Tottenham ,1 ,1 ,35% ,65% ,8 ,16 ,5 ,6 ,2 ,5 ,1 ,5 ,3 ,4 ,null ,null ,6 ,5 ,1 ,0 ,null ,null ,1 ,1 ,null ,null ,null ,null ,null ,null ,5 ,7 ,3 ,9 ,5 ,4 ,357 ,634 ,251 (70%) ,537 (85%) ,null ,null ,null ,null ,null ,null ,151 ,159 ,52 ,47 ,15 ,19 ,null ,null ,null ,null ,null ,null ,35% ,65% ,5 ,7 ,3 ,4 ,1 ,1 ,1 ,2 ,1 ,2 ,null ,null ,1 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,2 ,3 ,3 ,4 ,4 ,3 ,190 ,340 ,140 (74%) ,290 (85%) ,null ,null ,null ,null ,null ,null ,26 ,19 ,6 ,8 ,null ,null ,null ,null ,null ,null ,36% ,64% ,3 ,9 ,2 ,2 ,1 ,4 ,0 ,3 ,2 ,2 ,null ,null ,0 ,0 ,null ,null ,1 ,1 ,null ,null ,null ,null ,null ,null ,3 ,4 ,0 ,5 ,1 ,1 ,167 ,294 ,111 (66%) ,247 (84%) ,null ,null ,null ,null ,null ,null ,26 ,28 ,9 ,11 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,35 ,Bournemouth ,Manchester United ,0 ,2 ,44% ,56% ,13 ,13 ,2 ,4 ,6 ,1 ,5 ,8 ,8 ,5 ,1 ,3 ,9 ,8 ,3 ,1 ,null ,null ,1 ,2 ,1 ,0 ,null ,null ,null ,null ,8 ,6 ,5 ,7 ,2 ,2 ,428 ,556 ,352 (82%) ,474 (85%) ,null ,null ,null ,null ,null ,null ,132 ,131 ,51 ,59 ,18 ,23 ,null ,null ,null ,null ,null ,null ,42% ,58% ,6 ,7 ,2 ,2 ,1 ,1 ,3 ,4 ,2 ,4 ,1 ,3 ,0 ,0 ,null ,null ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,3 ,2 ,3 ,5 ,1 ,2 ,220 ,302 ,176 (80%) ,261 (86%) ,null ,null ,null ,null ,null ,null ,27 ,30 ,12 ,13 ,null ,null ,null ,null ,null ,null ,46% ,54% ,7 ,6 ,0 ,2 ,5 ,0 ,2 ,4 ,6 ,1 ,0 ,0 ,3 ,1 ,null ,null ,1 ,1 ,1 ,0 ,null ,null ,null ,null ,5 ,4 ,2 ,2 ,1 ,0 ,208 ,254 ,176 (85%) ,213 (84%) ,null ,null ,null ,null ,null ,null ,24 ,29 ,6 ,10 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,35 ,Leicester City ,Southampton ,0 ,0 ,54% ,46% ,11 ,6 ,3 ,2 ,4 ,4 ,4 ,0 ,11 ,3 ,3 ,2 ,10 ,10 ,null ,null ,null ,null ,0 ,2 ,0 ,2 ,null ,null ,null ,null ,5 ,4 ,6 ,2 ,2 ,3 ,452 ,384 ,360 (80%) ,280 (73%) ,null ,null ,null ,null ,null ,null ,157 ,167 ,69 ,54 ,26 ,13 ,null ,null ,null ,null ,null ,null ,50% ,50% ,6 ,2 ,2 ,0 ,1 ,2 ,3 ,0 ,2 ,1 ,0 ,0 ,null ,null ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,2 ,2 ,4 ,0 ,0 ,2 ,226 ,215 ,178 (79%) ,161 (75%) ,null ,null ,null ,null ,null ,null ,29 ,20 ,10 ,3 ,null ,null ,null ,null ,null ,null ,58% ,42% ,5 ,4 ,1 ,2 ,3 ,2 ,1 ,0 ,9 ,2 ,3 ,2 ,null ,null ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,3 ,2 ,2 ,2 ,2 ,1 ,226 ,169 ,182 (81%) ,119 (70%) ,null ,null ,null ,null ,null ,null ,40 ,34 ,16 ,10 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,35 ,West Bromwich Albion ,Liverpool ,2 ,2 ,38% ,62% ,13 ,9 ,6 ,3 ,6 ,4 ,1 ,2 ,7 ,4 ,1 ,2 ,12 ,5 ,0 ,1 ,null ,null ,2 ,3 ,0 ,1 ,null ,null ,null ,null ,10 ,6 ,3 ,3 ,1 ,4 ,344 ,585 ,242 (70%) ,494 (84%) ,null ,null ,null ,null ,null ,null ,150 ,130 ,47 ,49 ,17 ,13 ,null ,null ,null ,null ,null ,null ,30% ,70% ,4 ,5 ,1 ,2 ,3 ,2 ,0 ,1 ,5 ,4 ,1 ,0 ,0 ,0 ,null ,null ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,2 ,4 ,2 ,1 ,1 ,1 ,131 ,328 ,94 (72%) ,287 (88%) ,null ,null ,null ,null ,null ,null ,17 ,27 ,8 ,8 ,null ,null ,null ,null ,null ,null ,46% ,54% ,9 ,4 ,5 ,1 ,3 ,2 ,1 ,1 ,2 ,0 ,0 ,2 ,0 ,1 ,null ,null ,2 ,1 ,0 ,0 ,null ,null ,null ,null ,8 ,2 ,1 ,2 ,0 ,3 ,213 ,257 ,148 (69%) ,207 (81%) ,null ,null ,null ,null ,null ,null ,30 ,22 ,9 ,5 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,35 ,Chelsea ,Huddersfield Town ,null ,null ,  null statistic for game 4  with id 7438060 at round 35
Premier League ,17/18 ,35 ,Watford ,Crystal Palace ,0 ,0 ,51% ,49% ,14 ,6 ,4 ,1 ,10 ,3 ,0 ,2 ,4 ,3 ,0 ,1 ,17 ,13 ,3 ,5 ,null ,null ,null ,null ,null ,null ,1 ,2 ,null ,null ,8 ,3 ,6 ,3 ,1 ,5 ,357 ,341 ,248 (69%) ,238 (70%) ,null ,null ,null ,null ,null ,null ,171 ,157 ,75 ,73 ,32 ,24 ,null ,null ,null ,null ,null ,null ,58% ,42% ,11 ,2 ,3 ,1 ,8 ,0 ,0 ,1 ,4 ,0 ,0 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,6 ,1 ,5 ,1 ,1 ,4 ,193 ,143 ,143 (74%) ,95 (66%) ,null ,null ,null ,null ,null ,null ,42 ,33 ,18 ,11 ,null ,null ,null ,null ,null ,null ,45% ,55% ,3 ,4 ,1 ,0 ,2 ,3 ,0 ,1 ,0 ,3 ,0 ,1 ,2 ,3 ,null ,null ,null ,null ,null ,null ,0 ,2 ,null ,null ,2 ,2 ,1 ,2 ,0 ,1 ,164 ,198 ,105 (64%) ,143 (72%) ,null ,null ,null ,null ,null ,null ,33 ,40 ,14 ,13 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,35 ,Arsenal ,West Ham United ,4 ,1 ,67% ,33% ,20 ,11 ,8 ,4 ,8 ,4 ,4 ,3 ,8 ,6 ,1 ,1 ,11 ,9 ,3 ,2 ,null ,null ,2 ,0 ,1 ,0 ,0 ,1 ,null ,null ,12 ,7 ,8 ,4 ,3 ,4 ,629 ,297 ,552 (88%) ,201 (68%) ,null ,null ,null ,null ,null ,null ,125 ,133 ,33 ,39 ,10 ,12 ,null ,null ,null ,null ,null ,null ,67% ,33% ,7 ,5 ,1 ,2 ,6 ,2 ,0 ,1 ,4 ,3 ,1 ,0 ,1 ,0 ,null ,null ,1 ,0 ,1 ,0 ,0 ,1 ,null ,null ,4 ,3 ,3 ,2 ,2 ,1 ,342 ,165 ,303 (89%) ,118 (72%) ,null ,null ,null ,null ,null ,null ,14 ,19 ,9 ,7 ,null ,null ,null ,null ,null ,null ,68% ,32% ,13 ,6 ,7 ,2 ,2 ,2 ,4 ,2 ,4 ,3 ,0 ,1 ,2 ,2 ,null ,null ,1 ,0 ,0 ,0 ,0 ,0 ,null ,null ,8 ,4 ,5 ,2 ,1 ,3 ,287 ,132 ,249 (87%) ,83 (63%) ,null ,null ,null ,null ,null ,null ,19 ,20 ,1 ,5 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,35 ,Stoke City ,Burnley ,1 ,1 ,42% ,58% ,8 ,16 ,3 ,7 ,4 ,5 ,1 ,4 ,3 ,8 ,2 ,0 ,15 ,5 ,2 ,1 ,null ,null ,1 ,2 ,1 ,1 ,1 ,0 ,1 ,1 ,4 ,11 ,4 ,5 ,6 ,2 ,326 ,428 ,189 (58%) ,303 (71%) ,null ,null ,null ,null ,null ,null ,182 ,188 ,72 ,69 ,40 ,42 ,null ,null ,null ,null ,null ,null ,44% ,56% ,5 ,5 ,2 ,2 ,2 ,1 ,1 ,2 ,1 ,2 ,1 ,0 ,0 ,1 ,null ,null ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,3 ,3 ,2 ,2 ,1 ,172 ,214 ,110 (64%) ,163 (76%) ,null ,null ,null ,null ,null ,null ,31 ,33 ,18 ,21 ,null ,null ,null ,null ,null ,null ,40% ,60% ,3 ,11 ,1 ,5 ,2 ,4 ,0 ,2 ,2 ,6 ,1 ,0 ,2 ,0 ,null ,null ,0 ,2 ,0 ,1 ,1 ,0 ,1 ,1 ,2 ,8 ,1 ,3 ,4 ,1 ,154 ,214 ,79 (51%) ,140 (65%) ,null ,null ,null ,null ,null ,null ,41 ,36 ,22 ,21 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,35 ,Manchester City ,Swansea City ,5 ,0 ,82% ,18% ,19 ,4 ,12 ,1 ,4 ,2 ,3 ,1 ,5 ,1 ,4 ,1 ,6 ,8 ,0 ,1 ,null ,null ,5 ,0 ,2 ,0 ,2 ,0 ,0 ,1 ,12 ,2 ,7 ,2 ,1 ,7 ,1015 ,203 ,942 (93%) ,142 (70%) ,null ,null ,null ,null ,null ,null ,118 ,101 ,47 ,41 ,10 ,14 ,null ,null ,null ,null ,null ,null ,85% ,15% ,6 ,2 ,6 ,1 ,0 ,0 ,0 ,1 ,2 ,0 ,3 ,0 ,0 ,1 ,null ,null ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,2 ,2 ,1 ,4 ,582 ,93 ,542 (93%) ,59 (63%) ,null ,null ,null ,null ,null ,null ,20 ,21 ,6 ,5 ,null ,null ,null ,null ,null ,null ,79% ,21% ,13 ,2 ,6 ,0 ,4 ,2 ,3 ,0 ,3 ,1 ,1 ,1 ,0 ,0 ,null ,null ,4 ,0 ,2 ,0 ,2 ,0 ,0 ,1 ,8 ,2 ,5 ,0 ,0 ,3 ,433 ,110 ,400 (92%) ,83 (75%) ,null ,null ,null ,null ,null ,null ,27 ,20 ,4 ,9 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,35 ,Everton ,Newcastle United ,1 ,0 ,56% ,44% ,9 ,9 ,1 ,2 ,5 ,4 ,3 ,3 ,4 ,6 ,4 ,1 ,10 ,11 ,2 ,1 ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,7 ,5 ,2 ,4 ,2 ,0 ,478 ,362 ,365 (76%) ,230 (64%) ,null ,null ,null ,null ,null ,null ,186 ,193 ,61 ,67 ,30 ,27 ,null ,null ,null ,null ,null ,null ,68% ,32% ,7 ,3 ,0 ,1 ,4 ,1 ,3 ,1 ,4 ,0 ,1 ,0 ,0 ,0 ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,6 ,1 ,1 ,2 ,1 ,0 ,316 ,153 ,259 (82%) ,94 (61%) ,null ,null ,null ,null ,null ,null ,28 ,28 ,14 ,11 ,null ,null ,null ,null ,null ,null ,41% ,59% ,2 ,6 ,1 ,1 ,1 ,3 ,0 ,2 ,0 ,6 ,3 ,1 ,2 ,1 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,1 ,4 ,1 ,2 ,1 ,0 ,162 ,209 ,106 (65%) ,136 (65%) ,null ,null ,null ,null ,null ,null ,33 ,39 ,16 ,16 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,35 ,Chelsea ,Huddersfield Town ,1 ,1 ,77% ,23% ,22 ,3 ,5 ,2 ,6 ,1 ,11 ,0 ,9 ,0 ,2 ,0 ,7 ,10 ,0 ,1 ,null ,null ,3 ,2 ,3 ,1 ,1 ,0 ,0 ,2 ,17 ,1 ,5 ,2 ,1 ,4 ,831 ,243 ,722 (87%) ,137 (56%) ,null ,null ,null ,null ,null ,null ,200 ,142 ,59 ,54 ,19 ,21 ,null ,null ,null ,null ,null ,null ,76% ,24% ,6 ,0 ,2 ,0 ,3 ,0 ,1 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,null ,null ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,2 ,0 ,0 ,2 ,425 ,134 ,372 (88%) ,81 (60%) ,null ,null ,null ,null ,null ,null ,32 ,30 ,9 ,12 ,null ,null ,null ,null ,null ,null ,79% ,21% ,16 ,3 ,3 ,2 ,3 ,1 ,10 ,0 ,5 ,0 ,2 ,0 ,0 ,1 ,null ,null ,2 ,2 ,2 ,1 ,1 ,0 ,0 ,2 ,13 ,1 ,3 ,2 ,1 ,2 ,406 ,109 ,350 (86%) ,56 (51%) ,null ,null ,null ,null ,null ,null ,27 ,24 ,10 ,9 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,36 ,Liverpool ,Stoke City ,0 ,0 ,71% ,29% ,20 ,5 ,2 ,1 ,8 ,3 ,10 ,1 ,9 ,2 ,2 ,2 ,7 ,14 ,1 ,2 ,null ,null ,2 ,1 ,2 ,1 ,null ,null ,1 ,0 ,14 ,4 ,6 ,1 ,1 ,2 ,632 ,253 ,525 (83%) ,142 (56%) ,null ,null ,null ,null ,null ,null ,185 ,159 ,32 ,52 ,12 ,25 ,null ,null ,null ,null ,null ,null ,65% ,35% ,7 ,1 ,1 ,0 ,4 ,1 ,2 ,0 ,0 ,2 ,1 ,1 ,0 ,2 ,null ,null ,2 ,0 ,2 ,0 ,null ,null ,1 ,0 ,5 ,1 ,2 ,0 ,0 ,1 ,297 ,154 ,238 (80%) ,95 (62%) ,null ,null ,null ,null ,null ,null ,18 ,27 ,5 ,15 ,null ,null ,null ,null ,null ,null ,78% ,22% ,13 ,4 ,1 ,1 ,4 ,2 ,8 ,1 ,9 ,0 ,1 ,1 ,1 ,0 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,0 ,0 ,9 ,3 ,4 ,1 ,1 ,1 ,335 ,99 ,287 (86%) ,47 (47%) ,null ,null ,null ,null ,null ,null ,14 ,25 ,7 ,10 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,36 ,Burnley ,Brighton & Hove Albion ,0 ,0 ,44% ,56% ,10 ,9 ,4 ,1 ,2 ,4 ,4 ,4 ,3 ,4 ,4 ,3 ,5 ,17 ,0 ,2 ,null ,null ,1 ,0 ,1 ,0 ,1 ,0 ,null ,null ,8 ,7 ,2 ,2 ,1 ,4 ,341 ,432 ,217 (64%) ,325 (75%) ,null ,null ,null ,null ,null ,null ,172 ,171 ,46 ,43 ,17 ,26 ,null ,null ,null ,null ,null ,null ,41% ,59% ,8 ,5 ,4 ,0 ,2 ,2 ,2 ,3 ,3 ,2 ,3 ,3 ,0 ,1 ,null ,null ,1 ,0 ,1 ,0 ,1 ,0 ,null ,null ,6 ,3 ,2 ,2 ,0 ,4 ,167 ,236 ,102 (61%) ,184 (78%) ,null ,null ,null ,null ,null ,null ,21 ,20 ,7 ,11 ,null ,null ,null ,null ,null ,null ,47% ,53% ,2 ,4 ,0 ,1 ,0 ,2 ,2 ,1 ,0 ,2 ,1 ,0 ,0 ,1 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,null ,null ,2 ,4 ,0 ,0 ,1 ,0 ,174 ,196 ,115 (66%) ,141 (72%) ,null ,null ,null ,null ,null ,null ,25 ,23 ,10 ,15 ,null ,null ,null ,null ,null ,null ,
