PlayerInFirstName,playerInLastName,PlayerInShortName,PlayerInSlug,playerInPosition,PlayerOutFirstName,PlayerOutLastName,PlayerOutShortName,PlayerOutSlug,PlayerOutPosition,Injury,Time,AddedTime,IsHome,IncidentClass,IncidentType,GameID
null,null,A. Kolarov,aleksandar-kolarov,D,null,null,J. Milner,james-milner,M,null,75,null,true,null,substitution,3224
null,null,Á. Negredo,alvaro-negredo,F,null,null,D. Boyata,dedryck-boyata,D,null,55,null,true,null,substitution,3224
null,null,S. Nasri,samir-nasri,M,null,null,Fernandinho,fernandinho,M,null,55,null,true,null,substitution,3224
null,null,M. Chamakh,marouane-chamakh,F,null,null,C. Jerome,cameron-jerome,F,null,35,null,false,null,substitution,3224
null,null,J. Elmander,johan-elmander,F,null,null,W. Hoolahan,wesley-hoolahan,M,null,89,null,true,null,substitution,3225
null,null,D. Fletcher,darren-fletcher,M,null,null,J. Hernández,javier-hernandez,F,null,86,null,false,null,substitution,3225
null,null,J. Murphy,josh-murphy,M,null,null,R. Snodgrass,robert-snodgrass,M,null,79,null,true,null,substitution,3225
null,null,A. Januzaj,adnan-januzaj,M,null,null,S. Kagawa,shinji-kagawa,M,null,69,null,false,null,substitution,3225
null,null,R. v. Wolfswinkel,ricky-van-wolfswinkel,F,null,null,G. Hooper,gary-hooper,F,null,69,null,true,null,substitution,3225
null,null,D. Welbeck,danny-welbeck,F,null,null,R. Giggs,ryan-giggs,M,null,45,null,false,null,substitution,3225
null,null,A. Cornelius,andreas-cornelius,F,null,null,F. Campbell,fraizer-campbell,F,null,82,null,true,null,substitution,3226
null,null,A. Gunnarsson,aron-gunnarsson,M,null,null,B. K. Kim,bo-kyung-kim,M,null,79,null,true,null,substitution,3226
null,null,J. Colback,jack-colback,M,null,null,L. Cattermole,lee-cattermole,M,null,74,null,false,null,substitution,3226
null,null,C. Gardner,craig-gardner,M,null,null,S. Larsson,sebastian-larsson,M,null,74,null,false,null,substitution,3226
null,null,D. Cowie,don-cowie,M,null,null,C. Noone,craig-noone,F,null,72,null,true,null,substitution,3226
null,null,S. Fletcher,steven-fletcher,F,null,null,F. Borini,fabio-borini,F,null,45,null,false,null,substitution,3226
null,null,N. Clyne,nathaniel-clyne,D,null,null,C. Chambers,calum-chambers,D,null,88,null,false,null,substitution,3227
null,null,S. Gallagher,sam-gallagher,F,null,null,J. Ward-Prowse,james-ward-prowse,M,null,84,null,false,null,substitution,3227
null,null,K. Mirallas,kevin-mirallas,M,null,null,L. Osman,leon-osman,M,null,72,null,true,null,substitution,3227
null,null,G. Ramírez,gaston-ramirez,M,null,null,J. Cork,jack-cork,M,null,66,null,false,null,substitution,3227
null,null,S. Pienaar,steven-pienaar,M,null,null,B. Oviedo,bryan-oviedo,D,null,60,null,true,null,substitution,3227
null,null,N. Bendtner,nicklas-bendtner,F,null,null,O. Giroud,olivier-giroud,F,null,86,null,false,null,substitution,3228
null,null,C. Jenkinson,carl-jenkinson,D,null,null,T. Walcott,theo-walcott,M,null,80,null,false,null,substitution,3228
null,null,M. Haïdara,massadio-haidara,M,null,null,M. Sissoko,moussa-sissoko,M,null,79,null,true,null,substitution,3228
null,null,S. Ameobi,shola-ameobi,F,null,null,V. Anita,vurnon-anita,M,null,74,null,true,null,substitution,3228
null,null,M. Arteta,mikel-arteta,M,null,null,K. Gibbs,kieran-gibbs,D,null,70,null,false,null,substitution,3228
null,null,H. B. Arfa,hatem-ben-arfa,M,null,null,Y. Gouffran,yoan-gouffran,M,null,62,null,true,null,substitution,3228
null,null,K. Touré,kolo-toure,D,null,null,M. Sakho,mamadou-sakho,D,null,90,null,false,null,substitution,3229
null,null,F. Torres,fernando-torres,F,null,null,S. Eto'o,samuel-etoo,F,null,87,null,true,null,substitution,3229
null,null,I. Aspas,iago-aspas,F,null,null,G. Johnson,glen-johnson,D,null,83,null,false,null,substitution,3229
null,null,B. Smith,bradley-smith,D,null,null,J. Allen,joe-allen,M,null,60,null,false,null,substitution,3229
null,null,J. O. Mikel,john-mikel-obi,M,null,null,F. Lampard,frank-lampard,M,null,45,null,true,null,substitution,3229
null,null,A. Cole,ashley-cole,D,null,null,B. Ivanović,branislav-ivanovic,D,null,30,null,true,null,substitution,3229
null,null,M. Muniesa,marc-muniesa,D,null,null,A. Wilkinson,andy-wilkinson,D,null,81,null,false,null,substitution,3230
null,null,N. Chadli,nacer-chadli,M,null,null,E. Adebayor,emmanuel-adebayor,F,null,80,null,true,null,substitution,3230
null,null,É. Lamela,erik-lamela,M,null,null,A. Lennon,aaron-lennon,M,null,75,null,true,null,substitution,3230
null,null,J. Pennant,jermaine-pennant,M,null,null,W. Palacios,wilson-palacios,M,null,68,null,false,null,substitution,3230
null,null,É. Capoue,etienne-capoue,M,null,null,Paulinho,paulinho,M,null,62,null,true,null,substitution,3230
null,null,C. Adam,charlie-adam,M,null,null,S. Ireland,stephen-ireland,M,null,50,null,false,null,substitution,3230
null,null,J. Rodwell,jack-rodwell,D,null,null,J. Navas,jesus-navas,D,null,90,null,false,null,substitution,3231
null,null,A. Pozuelo,alejandro-pozuelo,F,null,null,J. Shelvey,jonjo-shelvey,M,null,81,null,true,null,substitution,3231
null,null,J. Milner,james-milner,M,null,null,S. Nasri,samir-nasri,M,null,70,null,false,null,substitution,3231
null,null,J. García,javi-garcia,M,null,null,Á. Negredo,alvaro-negredo,F,null,60,null,false,null,substitution,3231
null,null,R. Lamah,roland-lamah,M,null,null,P. Hernández,pablo-hernandez,M,null,10,null,true,null,substitution,3231
null,null,T. Vermaelen,thomas-vermaelen,D,null,null,N. Bendtner,nicklas-bendtner,F,null,90,null,true,null,substitution,3232
null,null,N. Maynard,nicky-maynard,F,null,null,F. Campbell,fraizer-campbell,F,null,80,null,false,null,substitution,3232
null,null,D. Cowie,don-cowie,M,null,null,J. Mutch,jordon-mutch,M,null,67,null,false,null,substitution,3232
null,null,T. Rosický,tomas-rosicky,M,null,null,M. Flamini,mathieu-flamini,M,null,65,null,true,null,substitution,3232
null,null,N. Bendtner,nicklas-bendtner,F,null,null,L. Podolski,lukas-podolski,M,null,64,null,true,null,substitution,3232
null,null,A. Gunnarsson,aron-gunnarsson,M,null,null,G. Medel,gary-medel,M,null,61,null,false,null,substitution,3232
null,null,R. Martin,russell-martin,D,null,null,G. Hooper,gary-hooper,F,null,85,null,false,null,substitution,3233
null,null,J. Williams,jonathan-williams,M,null,null,Y. Bolasie,yannick-bolasie,F,null,80,null,true,null,substitution,3233
null,null,J. Elmander,johan-elmander,F,null,null,W. Hoolahan,wesley-hoolahan,M,null,69,null,false,null,substitution,3233
null,null,D. Gayle,dwight-gayle,F,null,null,C. Jerome,cameron-jerome,F,null,62,null,true,null,substitution,3233
null,null,R. Bennett,ryan-bennett,D,null,null,M. Turner,michael-turner,D,null,54,null,false,null,substitution,3233
null,null,J. Parr,jonathan-parr,D,null,null,K. Dikgacoi,kagisho-dikgacoi,M,null,46,null,true,null,substitution,3233
null,null,P. Kasami,pajtim-kasami,M,null,null,D. Duff,damien-duff,M,null,78,null,true,null,substitution,3234
null,null,D. Bent,darren-bent,F,null,null,A. Taarabt,adel-taarabt,M,null,69,null,true,null,substitution,3234
null,null,C. Cole,carlton-cole,F,null,null,M. Maiga,modibo-maiga,F,null,69,null,false,null,substitution,3234
null,null,S. Downing,stewart-downing,M,null,null,M. Diamé,mohamed-diame,M,null,56,null,false,null,substitution,3234
null,null,A. Kačaniklić,alexander-kacaniklic,M,null,null,K. Richardson,kieran-richardson,M,null,56,null,true,null,substitution,3234
null,null,R. Rat,razvan-rat,D,null,null,M. Noble,mark-noble,M,null,32,null,false,null,substitution,3234
null,null,V. Moses,victor-moses,M,null,null,R. Sterling,raheem-sterling,F,null,76,null,true,null,substitution,3235
null,null,S. Gerrard,steven-gerrard,M,null,null,I. Aspas,iago-aspas,F,null,62,null,true,null,substitution,3235
null,null,G. Boyd,george-boyd,M,null,null,D. Meyler,david-meyler,M,null,59,null,false,null,substitution,3235
null,null,D. Graham,danny-graham,F,null,null,R. Koren,robert-koren,M,null,59,null,false,null,substitution,3235
null,null,M. Fryatt,matty-fryatt,F,null,null,Y. Sagbo,yannick-sagbo,F,null,58,null,false,null,substitution,3235
null,null,K. Touré,kolo-toure,D,null,null,G. Johnson,glen-johnson,D,null,55,null,true,null,substitution,3235
null,null,M. Essien,michael-essien,M,null,null,E. Hazard,eden-hazard,F,null,85,null,false,null,substitution,3236
null,null,J. Ward-Prowse,james-ward-prowse,M,null,null,S. Davis,steven-davis,M,null,76,null,true,null,substitution,3236
null,null,R. Lambert,rickie-lambert,F,null,null,J. Cork,jack-cork,M,null,60,null,true,null,substitution,3236
null,null,Willian,willian,F,null,null,A. Schürrle,andre-schurrle,F,null,53,null,false,null,substitution,3236
null,null,Oscar,oscar,M,null,null,J. Mata,juan-mata,M,null,53,null,false,null,substitution,3236
null,null,N. Clyne,nathaniel-clyne,D,null,null,L. Shaw,luke-shaw,D,null,46,null,true,null,substitution,3236
null,null,W. Palacios,wilson-palacios,M,null,null,C. Adam,charlie-adam,M,null,82,null,true,null,substitution,3237
null,null,S. Naismith,steven-naismith,F,null,null,R. Lukaku,romelu-lukaku,F,null,81,null,false,null,substitution,3237
null,null,L. Osman,leon-osman,M,null,null,S. Pienaar,steven-pienaar,M,null,72,null,false,null,substitution,3237
null,null,J. Pennant,jermaine-pennant,M,null,null,J. Walters,jonathan-walters,F,null,72,null,true,null,substitution,3237
null,null,N. Jelavić,nikica-jelavic,F,null,null,J. McCarthy,james-mccarthy,M,null,72,null,false,null,substitution,3237
null,null,J. Butland,jack-butland,G,null,null,T. Sorensen,thomas-sorensen,G,null,46,null,true,null,substitution,3237
null,null,A. Johnson,adam-johnson,F,null,null,V. Roberge,valentin-roberge,D,null,77,null,true,null,substitution,3238
null,null,M. Albrighton,marc-albrighton,M,null,null,R. Vlaar,ron-vlaar,D,null,70,null,false,null,substitution,3238
null,null,J. Altidore,jozy-altidore,F,null,null,D. w. Ji,dong-won-ji,M,null,67,null,true,null,substitution,3238
null,null,F. Borini,fabio-borini,F,null,null,L. Cattermole,lee-cattermole,M,null,46,null,true,null,substitution,3238
null,null,Z. Gera,zoltan-gera,M,null,null,N. Anelka,nicolas-anelka,F,null,88,null,true,null,substitution,3239
null,null,M. Vydra,matej-vydra,F,null,null,S. Sessègnon,stephane-sessegnon,M,null,77,null,true,null,substitution,3239
null,null,M. Haïdara,massadio-haidara,M,null,null,S. Ameobi,shola-ameobi,F,null,76,null,false,null,substitution,3239
null,null,M. Yanga-Mbiwa,mapou-yanga-mbiwa,D,null,null,F. Coloccini,fabricio-coloccini,D,null,65,null,false,null,substitution,3239
null,null,H. B. Arfa,hatem-ben-arfa,M,null,null,Y. Gouffran,yoan-gouffran,M,null,46,null,false,null,substitution,3239
null,null,S. Berahino,saido-berahino,F,null,null,B. Jones,billy-jones,D,null,46,null,true,null,substitution,3239
null,null,A. Young,ashley-young,M,null,null,T. Cleverley,tom-cleverley,M,null,84,null,true,null,substitution,3240
null,null,H. Kane,harry-kane,F,null,null,R. Soldado,roberto-soldado,F,null,75,null,false,null,substitution,3240
null,null,N. Chadli,nacer-chadli,M,null,null,E. Adebayor,emmanuel-adebayor,F,null,70,null,false,null,substitution,3240
null,null,N. Bentaleb,nabil-bentaleb,M,null,null,É. Capoue,etienne-capoue,M,null,64,null,false,null,substitution,3240
null,null,J. Hernández,javier-hernandez,F,null,null,M. Carrick,michael-carrick,M,null,61,null,true,null,substitution,3240
null,null,S. Kagawa,shinji-kagawa,M,null,null,C. Smalling,chris-smalling,D,null,61,null,true,null,substitution,3240
null,null,M. Essien,michael-essien,M,null,null,Ramires,ramires,M,null,90,null,false,null,substitution,3241
null,null,A. Schürrle,andre-schurrle,F,null,null,Willian,willian,F,null,88,null,false,null,substitution,3241
null,null,S. Quinn,stephen-quinn,M,null,null,G. Boyd,george-boyd,M,null,83,null,true,null,substitution,3241
null,null,J. O. Mikel,john-mikel-obi,M,null,null,Oscar,oscar,M,null,79,null,false,null,substitution,3241
null,null,M. Fryatt,matty-fryatt,F,null,null,J. Chester,james-chester,D,null,77,null,true,null,substitution,3241
null,null,R. Koren,robert-koren,M,null,null,D. Meyler,david-meyler,M,null,67,null,true,null,substitution,3241
null,null,A. Cornelius,andreas-cornelius,F,null,null,M. Hudson,mark-hudson,D,null,78,null,true,null,substitution,3242
null,null,A. Diarra,alou-diarra,M,null,null,J. Collison,jack-collison,M,null,75,null,false,null,substitution,3242
null,null,A. Carroll,andy-carroll,F,null,null,C. Cole,carlton-cole,F,null,72,null,false,null,substitution,3242
null,null,M. Eikrem,magnus-eikrem,M,null,null,G. Medel,gary-medel,M,null,65,null,true,null,substitution,3242
null,null,C. Bellamy,craig-bellamy,F,null,null,P. Odemwingie,peter-odemwingie,F,null,45,null,true,null,substitution,3242
null,null,G. McCartney,george-mccartney,D,null,null,G. Demel,guy-demel,D,null,17,null,false,null,substitution,3242
null,null,J. Murphy,josh-murphy,M,null,null,R. v. Wolfswinkel,ricky-van-wolfswinkel,F,null,88,null,false,null,substitution,3243
null,null,S. Naismith,steven-naismith,F,null,null,S. Pienaar,steven-pienaar,M,null,71,null,true,null,substitution,3243
null,null,J. Heitinga,john-heitinga,D,null,null,L. Osman,leon-osman,M,null,69,null,true,null,substitution,3243
null,null,N. Redmond,nathan-redmond,M,null,null,J. Garrido,javier-garrido,D,null,66,null,false,null,substitution,3243
null,null,O. Čelůstka,ondrej-celustka,D,null,null,A. Johnson,adam-johnson,F,null,87,null,false,null,substitution,3244
null,null,D. Bent,darren-bent,F,null,null,C. Dempsey,clint-dempsey,M,null,79,null,true,null,substitution,3244
null,null,S. Larsson,sebastian-larsson,M,null,null,F. Borini,fabio-borini,F,null,75,null,false,null,substitution,3244
null,null,A. Dejagah,ashkan-dejagah,M,null,null,D. Duff,damien-duff,M,null,68,null,true,null,substitution,3244
null,null,J. Altidore,jozy-altidore,F,null,null,S. Fletcher,steven-fletcher,F,null,66,null,false,null,substitution,3244
null,null,P. Kasami,pajtim-kasami,M,null,null,A. Taarabt,adel-taarabt,M,null,63,null,true,null,substitution,3244
null,null,G. D. Prado,guly-do-prado,M,null,null,J. Rodriguez,jay-rodriguez,F,null,90,null,true,null,substitution,3245
null,null,M. Vydra,matej-vydra,F,null,null,M. Amalfitano,morgan-amalfitano,M,null,86,null,false,null,substitution,3245
null,null,J. Ward-Prowse,james-ward-prowse,M,null,null,A. Lallana,adam-lallana,M,null,84,null,true,null,substitution,3245
null,null,Z. Gera,zoltan-gera,M,null,null,G. McAuley,gareth-mcauley,D,null,81,null,false,null,substitution,3245
null,null,S. Berahino,saido-berahino,F,null,null,N. Anelka,nicolas-anelka,F,null,77,null,false,null,substitution,3245
null,null,G. Ramírez,gaston-ramirez,M,null,null,J. Cork,jack-cork,M,null,62,null,true,null,substitution,3245
null,null,A. Guédioura,adlene-guedioura,M,null,null,J. Puncheon,jason-puncheon,M,null,82,null,false,null,substitution,3246
null,null,N. Chadli,nacer-chadli,M,null,null,C. Eriksen,christian-eriksen,M,null,76,null,true,null,substitution,3246
null,null,D. Gayle,dwight-gayle,F,null,null,C. Jerome,cameron-jerome,F,null,69,null,false,null,substitution,3246
null,null,J. Williams,jonathan-williams,M,null,null,Y. Bolasie,yannick-bolasie,F,null,69,null,false,null,substitution,3246
null,null,J. Defoe,jermain-defoe,F,null,null,R. Soldado,roberto-soldado,F,null,58,null,true,null,substitution,3246
null,null,K. Naughton,kyle-naughton,D,null,null,K. Walker,kyle-walker,D,null,48,null,true,null,substitution,3246
null,null,J. Hernández,javier-hernandez,F,null,null,D. Welbeck,danny-welbeck,F,null,86,null,true,null,substitution,3247
null,null,A. Büttner,alexander-buttner,D,null,null,P. Evra,patrice-evra,D,null,79,null,true,null,substitution,3247
null,null,Á. Vázquez,alvaro-vazquez,F,null,null,J. Shelvey,jonjo-shelvey,M,null,63,null,false,null,substitution,3247
null,null,Chico,chico,D,null,null,Cañas,jose-alberto-canas,M,null,17,null,false,null,substitution,3247
null,null,M. Haïdara,massadio-haidara,M,null,null,M. Yanga-Mbiwa,mapou-yanga-mbiwa,D,null,82,null,true,null,substitution,3248
null,null,H. B. Arfa,hatem-ben-arfa,M,null,null,Y. Gouffran,yoan-gouffran,M,null,82,null,true,null,substitution,3248
null,null,J. Milner,james-milner,M,null,null,S. Nasri,samir-nasri,M,null,79,null,false,null,substitution,3248
null,null,P. D. Cissé,papiss-demba-cisse,F,null,null,V. Anita,vurnon-anita,M,null,73,null,true,null,substitution,3248
null,null,J. García,javi-garcia,M,null,null,Y. Touré,yaya-toure,M,null,61,null,false,null,substitution,3248
null,null,J. Navas,jesus-navas,D,null,null,E. Džeko,edin-dzeko,F,null,52,null,false,null,substitution,3248
null,null,S. Ireland,stephen-ireland,M,null,null,S. N'Zonzi,steven-nzonzi,M,null,81,null,true,null,substitution,3249
null,null,D. Sturridge,daniel-sturridge,F,null,null,P. Coutinho,philippe-coutinho,M,null,66,null,false,null,substitution,3249
null,null,A. Oxlade-Chamberlain,alex-oxlade-chamberlain,M,null,null,T. Rosický,tomas-rosicky,M,null,86,null,false,null,substitution,3250
null,null,A. Weimann,andreas-weimann,M,null,null,K. E. Ahmadi,karim-el-ahmadi,M,null,73,null,true,null,substitution,3250
null,null,T. Rosický,tomas-rosicky,M,null,null,S. Gnabry,serge-gnabry,M,null,69,null,false,null,substitution,3250
null,null,K. Gibbs,kieran-gibbs,D,null,null,N. Monreal,nacho-monreal,D,null,66,null,false,null,substitution,3250
null,null,L. Bacuna,leandro-bacuna,M,null,null,N. Baker,nathan-baker,D,null,21,null,true,null,substitution,3250
null,null,M. Yoshida,maya-yoshida,D,null,null,D. Lovren,dejan-lovren,D,null,88,null,false,null,substitution,3251
null,null,J. Ward-Prowse,james-ward-prowse,M,null,null,G. Ramírez,gaston-ramirez,M,null,87,null,false,null,substitution,3251
null,null,G. Ramírez,gaston-ramirez,M,null,null,A. Lallana,adam-lallana,M,null,74,null,false,null,substitution,3251
null,null,S. Fletcher,steven-fletcher,F,null,null,J. Altidore,jozy-altidore,F,null,72,null,true,null,substitution,3251
null,null,J. Colback,jack-colback,M,null,null,S. Larsson,sebastian-larsson,M,null,63,null,true,null,substitution,3251
null,null,C. Gardner,craig-gardner,M,null,null,L. Cattermole,lee-cattermole,M,null,62,null,true,null,substitution,3251
null,null,P. Kasami,pajtim-kasami,M,null,null,A. Kačaniklić,alexander-kacaniklic,M,null,86,null,false,null,substitution,3252
null,null,A. Oxlade-Chamberlain,alex-oxlade-chamberlain,M,null,null,M. Özil,mesut-ozil,M,null,86,null,true,null,substitution,3252
null,null,L. Podolski,lukas-podolski,M,null,null,S. Gnabry,serge-gnabry,M,null,71,null,true,null,substitution,3252
